UID,Tag
100301,0.025914298027900913
100302,0.026804335207128764
100303,0.03369244958497106
100304,0.0304173421630107
100305,0.0398361078135451
100306,0.03968026138756018
100307,0.036254919043059886
100308,0.02597834262561939
100309,0.027059652351022055
100310,0.029036682866484996
100311,0.5658986854719584
100312,0.05051070091338791
100313,0.029887510449854455
100314,0.07207085868267825
100315,0.9050644893578456
100316,0.04399727117933567
100317,0.03960922398836055
100318,0.028464271721039235
100319,0.026715293849635852
100320,0.02782006247695928
100321,0.025608987030597052
100322,0.06054161107242202
100323,0.030727208606122835
100324,0.34857325873692396
100325,0.14279227846779555
100326,0.025727382861149124
100327,0.037190551056968696
100328,0.1252451720781899
100329,0.034103503405935515
100330,0.03284981058168808
100331,0.026518578632799543
100332,0.02999872230675492
100333,0.04982377866310349
100334,0.4555212352304315
100335,0.02624930192488889
100336,0.3731811186200635
100337,0.6840294477046833
100338,0.04058350423806907
100339,0.026427557450976098
100340,0.02703943237009235
100341,0.028830135755527963
100342,0.8954750006988067
100343,0.02549695541105488
100344,0.030966258998630595
100345,0.03869178030361182
100346,0.03161106348877445
100347,0.032755083970303904
100348,0.0527208919028032
100349,0.035404127054614584
100350,0.07576520588835349
100351,0.7342214382385436
100352,0.026211402153824725
100353,0.02612607478822231
100354,0.11357429019220683
100355,0.8717633846950698
100356,0.029393183974968835
100357,0.8562586010334372
100358,0.027588722843416406
100359,0.02573739378873478
100360,0.05169618717960922
100361,0.039584020611307696
100362,0.025835222115823668
100363,0.032704964895863754
100364,0.8686518989654795
100365,0.1400472889974875
100366,0.043197798143235294
100367,0.026003948337962792
100368,0.026180668240397473
100369,0.10195442347624764
100370,0.2358112827540527
100371,0.031629678918874034
100372,0.027785012295330598
100373,0.037164811762640686
100374,0.03603303310289567
100375,0.02663689466914008
100376,0.03657832145789351
100377,0.028268090862969733
100378,0.027629425115576145
100379,0.03158928481771599
100380,0.03516934179017058
100381,0.02584331728662751
100382,0.027361835602170672
100383,0.03645384831909252
100384,0.04831140391085668
100385,0.025967288514587055
100386,0.04216674652144977
100387,0.882658634381401
100388,0.040499381774135326
100389,0.059111802864610354
100390,0.0499299111712747
100391,0.39929008597535104
100392,0.029445751040071126
100393,0.6451446020902508
100394,0.03640518374394713
100395,0.9090502073296344
100396,0.040276415411678916
100397,0.048395401669262254
100398,0.030096003114112226
100399,0.03236601327733286
100400,0.02918768743676744
100401,0.03189938582350959
100402,0.026060408579406308
100403,0.041987082891042915
100404,0.027252706597427255
100405,0.025969435687102107
100406,0.029192087970026682
100407,0.026676901610356206
100408,0.04729751575661613
100409,0.026428238962439038
100410,0.047403002022190124
100411,0.053705192725269
100412,0.026338566175466628
100413,0.035321330778898444
100414,0.788980881227357
100415,0.036264167801918094
100416,0.034341621723684414
100417,0.028013565116350794
100418,0.030765237041353956
100419,0.06527614838874227
100420,0.2090448037857961
100421,0.026435817145693513
100422,0.1452622598642857
100423,0.6598490732430702
100424,0.8625464604326674
100425,0.02742268856664679
100426,0.02625427716205815
100427,0.7185353618010277
100428,0.04287876565423805
100429,0.031504652828353484
100430,0.027108931293551502
100431,0.8635280192867868
100432,0.03414612562901642
100433,0.22723051590472462
100434,0.028292383097163976
100435,0.1627002634788358
100436,0.036005031694315626
100437,0.02761916355924891
100438,0.6567190392415487
100439,0.0972402825423672
100440,0.030364561922240477
100441,0.03363899048821609
100442,0.11732944853076542
100443,0.060342805665436476
100444,0.07694469333775769
100445,0.026472808460365763
100446,0.037857500136222355
100447,0.03958237317503093
100448,0.9066873310490587
100449,0.07453226894485462
100450,0.3195638068244387
100451,0.027283902116948415
100452,0.03521687366699419
100453,0.043998781767547346
100454,0.039031475064343624
100455,0.0279937880768587
100456,0.035510495721131914
100457,0.1855701270926083
100458,0.04103923756406711
100459,0.9315844117343595
100460,0.03829349424309723
100461,0.04076031275700897
100462,0.02707548209088361
100463,0.03432047420823565
100464,0.4263785891512692
100465,0.045056094434964715
100466,0.042133802622993446
100467,0.0342381522739541
100468,0.07678519928704158
100469,0.032230180075580844
100470,0.04656634323320339
100471,0.028932566742438322
100472,0.03989217981086668
100473,0.02856979723543718
100474,0.027161290999134703
100475,0.02707652530925009
100476,0.031008359951557814
100477,0.1692542810071315
100478,0.02962183305816663
100479,0.02910884396369816
100480,0.026016595091697767
100481,0.03176199755023508
100482,0.037254313458159334
100483,0.025603827515624
100484,0.027476030283432783
100485,0.04250733749914205
100486,0.02883171747324895
100487,0.03413682340106446
100488,0.028199017688774326
100489,0.9314895270493636
100490,0.039440761030349616
100491,0.03145798380374231
100492,0.05981132147839042
100493,0.02943518735051817
100494,0.032777483244626426
100495,0.03077294612096377
100496,0.03634538986397307
100497,0.928607906349894
100498,0.06643948144774615
100499,0.03712095028077285
100500,0.579519740023855
100501,0.025965408724409136
100502,0.02890813395048092
100503,0.02642034915852025
100504,0.02704363856921562
100505,0.04727934589000931
100506,0.026118160275733958
100507,0.050774596737003366
100508,0.6923690792373657
100509,0.04807700548325518
100510,0.08003291435953404
100511,0.02790481794092507
100512,0.036690671477013305
100513,0.07811182989593614
100514,0.030056035284651172
100515,0.027609688970983256
100516,0.0801447554096033
100517,0.0323855436077207
100518,0.034872163627967634
100519,0.03656881612575533
100520,0.030573101040537554
100521,0.058548214880381214
100522,0.17387019518933558
100523,0.029862105102864307
100524,0.030956789444028174
100525,0.06598682482667667
100526,0.02590704885838408
100527,0.029668280304043178
100528,0.9276899942416192
100529,0.04202141527348794
100530,0.04656413319480193
100531,0.02754961284086881
100532,0.8506437597089755
100533,0.057335058037142075
100534,0.026301032637767056
100535,0.02912383208142684
100536,0.18332894452937853
100537,0.12072554537198447
100538,0.8762352989896862
100539,0.03671016741189405
100540,0.9220228411561222
100541,0.036723829680374326
100542,0.037075818749086456
100543,0.02580172103189935
100544,0.025849890826207506
100545,0.027719860718647883
100546,0.02703344638167374
100547,0.026040906984285603
100548,0.02662170479465752
100549,0.04325759336368477
100550,0.025444006089412056
100551,0.02599654613300624
100552,0.7263457871650325
100553,0.04383024083002829
100554,0.026735480094628762
100555,0.026531083396040735
100556,0.03252193127643749
100557,0.36051016428351873
100558,0.05339232566417057
100559,0.11499968206006889
100560,0.0280721028433068
100561,0.9045256123443343
100562,0.034352192071121834
100563,0.0257233054203169
100564,0.029484165723942794
100565,0.051268656195668505
100566,0.03232139287132095
100567,0.02575779729446823
100568,0.041258898998540953
100569,0.025985118480226877
100570,0.025730698195847824
100571,0.0374870060165835
100572,0.1592473331807442
100573,0.030878484509835054
100574,0.15157970658650155
100575,0.025821476654802524
100576,0.06605112196543894
100577,0.07917805633731272
100578,0.027703648518861788
100579,0.02550239017594281
100580,0.025833687448091367
100581,0.03074917163204656
100582,0.03484417994387768
100583,0.06888449952234171
100584,0.0354941748332728
100585,0.043216958653061674
100586,0.035724647539948994
100587,0.03057548623807322
100588,0.05525175257817367
100589,0.026770233495804773
100590,0.028341792278345976
100591,0.03370051517078977
100592,0.14686085925863465
100593,0.03443983236779377
100594,0.029428482953499157
100595,0.026123652748877076
100596,0.026334510087440352
100597,0.05484201268395706
100598,0.05433646782956061
100599,0.026222238720408807
100600,0.04173853402499124
100601,0.03229835385490668
100602,0.029419313257008473
100603,0.03642916897701074
100604,0.026329259255066302
100605,0.027794426353092035
100606,0.34343268901760765
100607,0.06983831028053875
100608,0.0788295139205025
100609,0.16584280141965585
100610,0.030841837469659683
100611,0.03392031854273142
100612,0.057104952956933824
100613,0.07410987705451855
100614,0.2573278166614529
100615,0.026053248195821853
100616,0.027096675932250014
100617,0.025795654013131664
100618,0.03989005030714641
100619,0.025780409476831894
100620,0.05202552678290258
100621,0.43253987961312534
100622,0.04491024307523596
100623,0.026941962692906152
100624,0.5832313459317151
100625,0.050961377309616376
100626,0.0265047699011269
100627,0.026291991200854535
100628,0.08376582858963888
100629,0.029019829954780228
100630,0.05980049790980679
100631,0.02979336030772056
100632,0.038065402441699654
100633,0.8969629786375788
100634,0.02698947013794269
100635,0.04295753681123876
100636,0.03183645738212229
100637,0.09247414154817464
100638,0.026327874452082425
100639,0.025814350395264106
100640,0.07957905447533406
100641,0.031934700221834526
100642,0.07142411843407044
100643,0.03613425004504673
100644,0.027323116878326566
100645,0.4171276391191114
100646,0.02609230130937057
100647,0.026176401091948246
100648,0.0337383428640246
100649,0.02933117128018227
100650,0.06845036614834603
100651,0.034287730714792936
100652,0.030008571441052487
100653,0.06648641401956804
100654,0.02720232136985468
100655,0.025951002044909955
100656,0.033913227224239284
100657,0.06910786269898292
100658,0.04274553814986391
100659,0.06029364343283727
100660,0.0288396807980043
100661,0.03869133226711185
100662,0.02555784289122087
100663,0.025834359417234283
100664,0.043151440227697686
100665,0.027236036650141078
100666,0.05133315635358699
100667,0.026947253712162045
100668,0.6928391714060455
100669,0.025864729816462206
100670,0.10017775236754571
100671,0.3833424715302788
100672,0.9029229191049308
100673,0.027142669586694163
100674,0.033290647896850725
100675,0.05012553462512579
100676,0.07134583954192043
100677,0.051411578570383566
100678,0.025859767149289208
100679,0.032853109610445234
100680,0.0427611192388528
100681,0.03490114058067492
100682,0.03440932796539233
100683,0.02576767620039435
100684,0.025756269586140575
100685,0.02815215610322171
100686,0.026863560277763137
100687,0.045147102115475846
100688,0.02783620677156476
100689,0.053966028867624874
100690,0.02824462602462595
100691,0.026871335276756895
100692,0.04814233360816011
100693,0.034446598496265926
100694,0.026871041087838426
100695,0.27158557232323827
100696,0.03259635936947119
100697,0.06486863818722483
100698,0.03014757233140235
100699,0.03798598916723626
100700,0.03833625470647301
100701,0.9015849536919215
100702,0.02718879552548411
100703,0.050183966695353695
100704,0.0640811651287474
100705,0.06302007964670552
100706,0.033060207436046055
100707,0.026228456678820483
100708,0.027912368899194157
100709,0.02561239156638091
100710,0.040682231341421876
100711,0.031020444297838033
100712,0.06193395968579218
100713,0.28366930741084856
100714,0.03170427817001951
100715,0.09945186550978792
100716,0.033939928984373806
100717,0.04871598938709182
100718,0.025958940263403327
100719,0.03667768287332282
100720,0.03510721489224868
100721,0.025793772336123837
100722,0.06163663196783675
100723,0.025910421225521483
100724,0.03190367604164582
100725,0.02858635978854511
100726,0.032778028271006586
100727,0.03712882064912656
100728,0.02575534859596242
100729,0.026572121496139477
100730,0.0297914289206431
100731,0.08150447915099066
100732,0.027613453536889515
100733,0.03986014845177411
100734,0.03251132212767399
100735,0.028499434841085126
100736,0.09360787352378017
100737,0.08343189946115645
100738,0.02669248947165981
100739,0.046129255432394926
100740,0.03234201022073421
100741,0.0934014714557704
100742,0.028657317990715307
100743,0.0262334110283187
100744,0.03303060615090659
100745,0.11321533655725273
100746,0.9162462669072136
100747,0.05149408546177039
100748,0.028058370275656375
100749,0.02632865518876322
100750,0.03901313908833831
100751,0.45772705608687886
100752,0.027786124990855594
100753,0.025733069773881578
100754,0.03671193769758737
100755,0.029681015099352757
100756,0.029961715381689787
100757,0.08050194042882997
100758,0.3821824223308713
100759,0.576326940600769
100760,0.040791790273487345
100761,0.0384256501677136
100762,0.05935072488662337
100763,0.02538976142936485
100764,0.04377015940608907
100765,0.04138888325506104
100766,0.03339331041296325
100767,0.033558859098840495
100768,0.05810952603188364
100769,0.025776739836189652
100770,0.037754086948103095
100771,0.026213495859370127
100772,0.78926919937765
100773,0.029551749250933842
100774,0.02821947736711623
100775,0.032099742487050054
100776,0.04705323554125503
100777,0.15299239574091558
100778,0.028376015387423584
100779,0.027816898874216203
100780,0.12016423772568866
100781,0.0262304750557356
100782,0.026135289469845075
100783,0.3950214662106712
100784,0.05001434930898411
100785,0.030690975218418255
100786,0.03642934945111762
100787,0.026911213682694547
100788,0.025962905503075343
100789,0.8883225036077795
100790,0.03732939749218868
100791,0.13017499266504992
100792,0.03606661953932203
100793,0.029080522100786654
100794,0.026336574843440947
100795,0.027277365629548456
100796,0.03376169580973055
100797,0.03540153414798314
100798,0.025365270473921755
100799,0.029358333600764563
100800,0.029368941003766386
100801,0.028449646496142744
100802,0.04732423625780552
100803,0.03132795667123928
100804,0.025738145483708893
100805,0.026881866775949052
100806,0.026237939525333973
100807,0.02990026947854744
100808,0.10405382760824998
100809,0.028404408283243907
100810,0.03212072817854771
100811,0.055802615066452906
100812,0.03181285581899204
100813,0.4292775290036427
100814,0.02570804866431508
100815,0.048959871553178366
100816,0.02881250527884302
100817,0.032041514298040086
100818,0.032497828697697795
100819,0.8916907212428112
100820,0.03611061643634482
100821,0.053868271961118076
100822,0.04747689122774608
100823,0.03229069474328786
100824,0.028750111827321106
100825,0.04623225616259621
100826,0.0340918124501024
100827,0.8472330436399302
100828,0.027453894644178203
100829,0.027991770906949823
100830,0.04613803382090767
100831,0.031235478646596503
100832,0.03480518730514588
100833,0.0263756470760356
100834,0.026405120985922428
100835,0.3103250768182892
100836,0.027232079865983513
100837,0.9303529069818104
100838,0.029184449012226624
100839,0.03692594927259886
100840,0.8963743947633701
100841,0.027579944236334912
100842,0.028831374266664718
100843,0.0358226426927372
100844,0.029560298984572946
100845,0.7653898432598492
100846,0.06825674918066697
100847,0.0256547357916651
100848,0.443881092953326
100849,0.15745732811587146
100850,0.03559233300064639
100851,0.05209985223553534
100852,0.02605374213910577
100853,0.05394042959096927
100854,0.048213637372963185
100855,0.04603318614612281
100856,0.025699581998330428
100857,0.09623082470171025
100858,0.02676938878970211
100859,0.8829444565809978
100860,0.09854866852653558
100861,0.7681206912043413
100862,0.03979555737811994
100863,0.025686753015889546
100864,0.03221460017223513
100865,0.13403888828985988
100866,0.03141199406580557
100867,0.03668500540284487
100868,0.03773236752724014
100869,0.03189910033242531
100870,0.028039288834818585
100871,0.037294647766693896
100872,0.03447899989883833
100873,0.028349014636376332
100874,0.03740805159307995
100875,0.03098964761674963
100876,0.02959015638414705
100877,0.025744056086807927
100878,0.04073129833345742
100879,0.08688245170400993
100880,0.032122633386220505
100881,0.05362434500362358
100882,0.7855927891353546
100883,0.0513367786388039
100884,0.026643967713224543
100885,0.05761596416605081
100886,0.0273970112099098
100887,0.02669992693640036
100888,0.031473625402732595
100889,0.02720049214264321
100890,0.0259712060590699
100891,0.033952409999158634
100892,0.0513225093347972
100893,0.03126801092039544
100894,0.025607647657014246
100895,0.07050769309826782
100896,0.032823746171139014
100897,0.8897706264091726
100898,0.06141821879345097
100899,0.02682526529202999
100900,0.031063695106510577
100901,0.027378543920923794
100902,0.07682593306153851
100903,0.06993713599103067
100904,0.025932163809969894
100905,0.028181065632091384
100906,0.030220465607236173
100907,0.025842615751821202
100908,0.02803131869199421
100909,0.6723694862118279
100910,0.06039128781642996
100911,0.5216064655568656
100912,0.03359754849664488
100913,0.043501062034021605
100914,0.0875936649503749
100915,0.0325898953507351
100916,0.04376650371695026
100917,0.20138122504218142
100918,0.9009726791268284
100919,0.026026363789686587
100920,0.025429820267761312
100921,0.03718157735172918
100922,0.04433612146123894
100923,0.03417541515914269
100924,0.026336730430667765
100925,0.0508819060300854
100926,0.02588389967147725
100927,0.09937757132552354
100928,0.09738392857021788
100929,0.026811139202509483
100930,0.028393595106996444
100931,0.051108635026913686
100932,0.028381300502182127
100933,0.035309678000935284
100934,0.03787320532843173
100935,0.03971849298928305
100936,0.038789661642865216
100937,0.03937972193127896
100938,0.03261663476751193
100939,0.04394710460983327
100940,0.026615767969163793
100941,0.028659303893572144
100942,0.035577213591565966
100943,0.03688413092019336
100944,0.025729589501325974
100945,0.18951484383716186
100946,0.03590404179047815
100947,0.04305212160939554
100948,0.025843535505468928
100949,0.034445109116650025
100950,0.033635342064570396
100951,0.03342403834113044
100952,0.04049924542580536
100953,0.02912347235389182
100954,0.06370799752358398
100955,0.0265549516403977
100956,0.034108423420220614
100957,0.026503776081685516
100958,0.4868487275934901
100959,0.026826642444680943
100960,0.054971871288956566
100961,0.026007866967834768
100962,0.027320647050210978
100963,0.041105981128903867
100964,0.12408955550101718
100965,0.06413467570936558
100966,0.02955390681716415
100967,0.03601206760522737
100968,0.9041604428397023
100969,0.03262601076810271
100970,0.5944402629003459
100971,0.902404191050422
100972,0.02668705142658249
100973,0.027044679145229938
100974,0.17196793344380082
100975,0.027491027346014642
100976,0.04722327526666967
100977,0.027486124024623106
100978,0.031177368987039135
100979,0.03246462343210239
100980,0.02665148874343963
100981,0.027132327051633806
100982,0.027917126450280886
100983,0.062176528524293326
100984,0.8694364656187964
100985,0.9104219298219761
100986,0.03240894388089178
100987,0.02651511540300116
100988,0.027702738566949384
100989,0.030334341935754364
100990,0.7220481204761541
100991,0.03583953550251372
100992,0.060276740534978286
100993,0.09394574966794186
100994,0.03243010051453266
100995,0.030838108932283222
100996,0.8294267588919395
100997,0.032650990812748894
100998,0.02675965329629141
100999,0.035980092082081055
101000,0.06881740311940446
101001,0.03633924538940382
101002,0.032024718262095964
101003,0.026371179455270774
101004,0.028022313716315656
101005,0.7766371766648305
101006,0.025970459452900607
101007,0.04045713936146153
101008,0.026187979783007458
101009,0.03574194500118716
101010,0.05372699957737171
101011,0.8968024047911817
101012,0.05147426939174796
101013,0.033529659377307335
101014,0.02595764374558163
101015,0.02563335347773877
101016,0.07673453131015724
101017,0.025800699430743944
101018,0.1121113693338899
101019,0.05675289324812588
101020,0.0528155771344245
101021,0.030349402974599825
101022,0.05000141735857166
101023,0.025718428099568237
101024,0.1764005466493378
101025,0.030687019940674548
101026,0.02613793189924352
101027,0.025431199432332192
101028,0.041651622532821654
101029,0.6297776009676694
101030,0.09573470803606862
101031,0.02582983912631092
101032,0.05216008864634251
101033,0.027045828429045887
101034,0.029296713490581782
101035,0.026442595071665766
101036,0.029163792436731752
101037,0.03197864813606359
101038,0.025833694312244977
101039,0.030985405064101728
101040,0.02576444886884888
101041,0.06677269289051507
101042,0.03551991725991525
101043,0.06252719885443636
101044,0.026098621340267757
101045,0.03750038034665142
101046,0.030242115526210825
101047,0.049115219776928655
101048,0.0435746515125684
101049,0.029849143340187054
101050,0.03163943723826669
101051,0.08739853081928821
101052,0.0676627345524177
101053,0.16328388845205502
101054,0.8547153336230109
101055,0.027443583031217272
101056,0.029018786145322963
101057,0.030809777673780864
101058,0.9048136301533796
101059,0.03248745077098485
101060,0.03394677153921239
101061,0.02641245150497656
101062,0.02651890998736079
101063,0.06411186971574082
101064,0.025722805559299688
101065,0.04797439396605978
101066,0.04181178949466898
101067,0.026164045758937007
101068,0.02601967628468644
101069,0.05118902161477201
101070,0.03651567537287866
101071,0.02880752109256073
101072,0.030986226420946526
101073,0.03089037080764146
101074,0.02583463073757823
101075,0.6817096776600723
101076,0.8221526160665684
101077,0.05342952721350755
101078,0.5269051494402988
101079,0.05790444277295113
101080,0.07502761173425383
101081,0.02590749187021024
101082,0.02833976387578065
101083,0.07717204006959698
101084,0.03836882084603709
101085,0.027614683953703433
101086,0.032387484199976835
101087,0.36296083421358016
101088,0.03509748861625774
101089,0.030099773210136547
101090,0.026820407045406076
101091,0.030508932133635282
101092,0.10772318451384665
101093,0.036853695437978354
101094,0.04384269279182871
101095,0.6128343983197094
101096,0.025993204020458686
101097,0.03641748156273628
101098,0.03715946634339301
101099,0.02645183851064362
101100,0.027321998492546355
101101,0.025740609791356804
101102,0.03849442900113305
101103,0.046599025708457045
101104,0.032599850998031
101105,0.03711021528477728
101106,0.029043864523225618
101107,0.037261407373777325
101108,0.02601227884766699
101109,0.02573062832974809
101110,0.02576360712672767
101111,0.02581448522999186
101112,0.032943609544548606
101113,0.06656130272883364
101114,0.02647438339798579
101115,0.04028057760466523
101116,0.037334643317510435
101117,0.039582669918702816
101118,0.02645083870298225
101119,0.0326214678780912
101120,0.03554211818051602
101121,0.041828356689252486
101122,0.035262136261701604
101123,0.026349647889689
101124,0.026431542748305743
101125,0.027194048116274943
101126,0.02619613209063604
101127,0.06943140731778119
101128,0.14318051314595598
101129,0.06135535335995658
101130,0.033645041953718334
101131,0.048392459146993465
101132,0.0357680164573809
101133,0.029768864699723653
101134,0.027396737561908347
101135,0.07830997901680091
101136,0.025998676307178458
101137,0.4225896319897267
101138,0.0824937613813917
101139,0.37048148857799357
101140,0.1442629385424496
101141,0.8996585034630662
101142,0.029594683316638348
101143,0.31391155430431467
101144,0.03005658193124199
101145,0.029831240589148558
101146,0.03568679729226218
101147,0.03693091185687398
101148,0.03816110562603136
101149,0.025571815069521518
101150,0.029609133071169656
101151,0.8982558065170305
101152,0.043598368564388576
101153,0.28088174102592967
101154,0.03796669102819565
101155,0.03764744626427747
101156,0.02726499306066889
101157,0.036297757379271406
101158,0.02654758420309064
101159,0.026745305033433805
101160,0.06936861969838333
101161,0.030805471968932793
101162,0.08075749455551431
101163,0.030495495442237924
101164,0.029304396236073223
101165,0.08619571486588898
